"device","dataset","camera_path","camera_step","viewport","ao-NA-1-NA","img ao-NA-1-NA","ao-NA-5-NA","img ao-NA-5-NA","pathtracer-NA-NA-10","img pathtracer-NA-NA-10","pathtracer-NA-NA-5","img pathtracer-NA-NA-5","scivis-false-1-NA","img scivis-false-1-NA","scivis-false-5-NA","img scivis-false-5-NA","scivis-true-1-NA","img scivis-true-1-NA","scivis-true-5-NA","img scivis-true-5-NA"
"AMD Ryzen 7 1800X","streamlines","spiral","0","1024","15.0785","streamlines_ao_spiral_0_1024_NA_1_NA.png","6.3865","streamlines_ao_spiral_0_1024_NA_5_NA.png","4.2648","streamlines_pathtracer_spiral_0_1024_NA_NA_10.png","4.7519","streamlines_pathtracer_spiral_0_1024_NA_NA_5.png","14.5127","streamlines_scivis_spiral_0_1024_false_1_NA.png","5.9164","streamlines_scivis_spiral_0_1024_false_5_NA.png","11.6490","streamlines_scivis_spiral_0_1024_true_1_NA.png","5.3516","streamlines_scivis_spiral_0_1024_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral","0","1024","37.6722","streamlines_ao_spiral_0_1024_NA_1_NA.png","16.7763","streamlines_ao_spiral_0_1024_NA_5_NA.png","10.8296","streamlines_pathtracer_spiral_0_1024_NA_NA_10.png","12.0012","streamlines_pathtracer_spiral_0_1024_NA_NA_5.png","36.1884","streamlines_scivis_spiral_0_1024_false_1_NA.png","15.4032","streamlines_scivis_spiral_0_1024_false_5_NA.png","29.6453","streamlines_scivis_spiral_0_1024_true_1_NA.png","14.0460","streamlines_scivis_spiral_0_1024_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral","0","1024","9.2650","streamlines_ao_spiral_0_1024_NA_1_NA.png","3.9184","streamlines_ao_spiral_0_1024_NA_5_NA.png","2.6718","streamlines_pathtracer_spiral_0_1024_NA_NA_10.png","2.9472","streamlines_pathtracer_spiral_0_1024_NA_NA_5.png","8.4487","streamlines_scivis_spiral_0_1024_false_1_NA.png","3.7321","streamlines_scivis_spiral_0_1024_false_5_NA.png","7.4020","streamlines_scivis_spiral_0_1024_true_1_NA.png","3.4213","streamlines_scivis_spiral_0_1024_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral","0","1024","8.5820","streamlines_ao_spiral_0_1024_NA_1_NA.png","3.4724","streamlines_ao_spiral_0_1024_NA_5_NA.png","2.3765","streamlines_pathtracer_spiral_0_1024_NA_NA_10.png","2.7896","streamlines_pathtracer_spiral_0_1024_NA_NA_5.png","7.4832","streamlines_scivis_spiral_0_1024_false_1_NA.png","3.1729","streamlines_scivis_spiral_0_1024_false_5_NA.png","5.5823","streamlines_scivis_spiral_0_1024_true_1_NA.png","2.6475","streamlines_scivis_spiral_0_1024_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral","0","1024","25.4745","streamlines_ao_spiral_0_1024_NA_1_NA.png","11.2755","streamlines_ao_spiral_0_1024_NA_5_NA.png","7.4807","streamlines_pathtracer_spiral_0_1024_NA_NA_10.png","8.2198","streamlines_pathtracer_spiral_0_1024_NA_NA_5.png","24.7342","streamlines_scivis_spiral_0_1024_false_1_NA.png","10.4509","streamlines_scivis_spiral_0_1024_false_5_NA.png","20.7926","streamlines_scivis_spiral_0_1024_true_1_NA.png","9.8496","streamlines_scivis_spiral_0_1024_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral","0","2048","3.8119","streamlines_ao_spiral_0_2048_NA_1_NA.png","1.5985","streamlines_ao_spiral_0_2048_NA_5_NA.png","1.0787","streamlines_pathtracer_spiral_0_2048_NA_NA_10.png","1.2010","streamlines_pathtracer_spiral_0_2048_NA_NA_5.png","3.6605","streamlines_scivis_spiral_0_2048_false_1_NA.png","1.4863","streamlines_scivis_spiral_0_2048_false_5_NA.png","2.9320","streamlines_scivis_spiral_0_2048_true_1_NA.png","1.3491","streamlines_scivis_spiral_0_2048_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral","0","2048","9.6145","streamlines_ao_spiral_0_2048_NA_1_NA.png","4.2458","streamlines_ao_spiral_0_2048_NA_5_NA.png","2.7481","streamlines_pathtracer_spiral_0_2048_NA_NA_10.png","3.0655","streamlines_pathtracer_spiral_0_2048_NA_NA_5.png","9.2474","streamlines_scivis_spiral_0_2048_false_1_NA.png","3.9166","streamlines_scivis_spiral_0_2048_false_5_NA.png","7.5863","streamlines_scivis_spiral_0_2048_true_1_NA.png","3.5849","streamlines_scivis_spiral_0_2048_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral","0","2048","2.3405","streamlines_ao_spiral_0_2048_NA_1_NA.png","0.9631","streamlines_ao_spiral_0_2048_NA_5_NA.png","0.6560","streamlines_pathtracer_spiral_0_2048_NA_NA_10.png","0.7543","streamlines_pathtracer_spiral_0_2048_NA_NA_5.png","2.1695","streamlines_scivis_spiral_0_2048_false_1_NA.png","0.9488","streamlines_scivis_spiral_0_2048_false_5_NA.png","1.8724","streamlines_scivis_spiral_0_2048_true_1_NA.png","0.8609","streamlines_scivis_spiral_0_2048_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral","0","2048","2.0205","streamlines_ao_spiral_0_2048_NA_1_NA.png","0.9474","streamlines_ao_spiral_0_2048_NA_5_NA.png","0.5815","streamlines_pathtracer_spiral_0_2048_NA_NA_10.png","0.6430","streamlines_pathtracer_spiral_0_2048_NA_NA_5.png","2.0385","streamlines_scivis_spiral_0_2048_false_1_NA.png","0.8664","streamlines_scivis_spiral_0_2048_false_5_NA.png","1.6025","streamlines_scivis_spiral_0_2048_true_1_NA.png","0.7360","streamlines_scivis_spiral_0_2048_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral","0","2048","6.5160","streamlines_ao_spiral_0_2048_NA_1_NA.png","2.8610","streamlines_ao_spiral_0_2048_NA_5_NA.png","1.8233","streamlines_pathtracer_spiral_0_2048_NA_NA_10.png","2.1223","streamlines_pathtracer_spiral_0_2048_NA_NA_5.png","6.2895","streamlines_scivis_spiral_0_2048_false_1_NA.png","2.7150","streamlines_scivis_spiral_0_2048_false_5_NA.png","5.1955","streamlines_scivis_spiral_0_2048_true_1_NA.png","2.4256","streamlines_scivis_spiral_0_2048_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral","0","512","58.9967","streamlines_ao_spiral_0_512_NA_1_NA.png","25.0284","streamlines_ao_spiral_0_512_NA_5_NA.png","16.6691","streamlines_pathtracer_spiral_0_512_NA_NA_10.png","18.4840","streamlines_pathtracer_spiral_0_512_NA_NA_5.png","56.5707","streamlines_scivis_spiral_0_512_false_1_NA.png","22.8704","streamlines_scivis_spiral_0_512_false_5_NA.png","45.4003","streamlines_scivis_spiral_0_512_true_1_NA.png","21.0212","streamlines_scivis_spiral_0_512_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral","0","512","143.4508","streamlines_ao_spiral_0_512_NA_1_NA.png","64.8563","streamlines_ao_spiral_0_512_NA_5_NA.png","41.3128","streamlines_pathtracer_spiral_0_512_NA_NA_10.png","46.1163","streamlines_pathtracer_spiral_0_512_NA_NA_5.png","138.1964","streamlines_scivis_spiral_0_512_false_1_NA.png","59.7893","streamlines_scivis_spiral_0_512_false_5_NA.png","112.9993","streamlines_scivis_spiral_0_512_true_1_NA.png","54.3848","streamlines_scivis_spiral_0_512_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral","0","512","35.6787","streamlines_ao_spiral_0_512_NA_1_NA.png","15.8481","streamlines_ao_spiral_0_512_NA_5_NA.png","9.5286","streamlines_pathtracer_spiral_0_512_NA_NA_10.png","11.4861","streamlines_pathtracer_spiral_0_512_NA_NA_5.png","34.7871","streamlines_scivis_spiral_0_512_false_1_NA.png","14.4074","streamlines_scivis_spiral_0_512_false_5_NA.png","28.2778","streamlines_scivis_spiral_0_512_true_1_NA.png","13.2582","streamlines_scivis_spiral_0_512_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral","0","512","35.4846","streamlines_ao_spiral_0_512_NA_1_NA.png","14.2032","streamlines_ao_spiral_0_512_NA_5_NA.png","9.2134","streamlines_pathtracer_spiral_0_512_NA_NA_10.png","9.9051","streamlines_pathtracer_spiral_0_512_NA_NA_5.png","32.4609","streamlines_scivis_spiral_0_512_false_1_NA.png","12.4762","streamlines_scivis_spiral_0_512_false_5_NA.png","26.0409","streamlines_scivis_spiral_0_512_true_1_NA.png","9.8073","streamlines_scivis_spiral_0_512_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral","0","512","99.3078","streamlines_ao_spiral_0_512_NA_1_NA.png","42.1619","streamlines_ao_spiral_0_512_NA_5_NA.png","28.5017","streamlines_pathtracer_spiral_0_512_NA_NA_10.png","32.1651","streamlines_pathtracer_spiral_0_512_NA_NA_5.png","92.1175","streamlines_scivis_spiral_0_512_false_1_NA.png","40.1974","streamlines_scivis_spiral_0_512_false_5_NA.png","78.9260","streamlines_scivis_spiral_0_512_true_1_NA.png","38.0945","streamlines_scivis_spiral_0_512_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral","1","1024","15.0678","streamlines_ao_spiral_1_1024_NA_1_NA.png","6.5309","streamlines_ao_spiral_1_1024_NA_5_NA.png","4.5473","streamlines_pathtracer_spiral_1_1024_NA_NA_10.png","4.9734","streamlines_pathtracer_spiral_1_1024_NA_NA_5.png","14.5098","streamlines_scivis_spiral_1_1024_false_1_NA.png","6.0662","streamlines_scivis_spiral_1_1024_false_5_NA.png","11.1584","streamlines_scivis_spiral_1_1024_true_1_NA.png","5.3941","streamlines_scivis_spiral_1_1024_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral","1","1024","37.7094","streamlines_ao_spiral_1_1024_NA_1_NA.png","17.1953","streamlines_ao_spiral_1_1024_NA_5_NA.png","11.5276","streamlines_pathtracer_spiral_1_1024_NA_NA_10.png","12.7205","streamlines_pathtracer_spiral_1_1024_NA_NA_5.png","36.3754","streamlines_scivis_spiral_1_1024_false_1_NA.png","15.9820","streamlines_scivis_spiral_1_1024_false_5_NA.png","28.7101","streamlines_scivis_spiral_1_1024_true_1_NA.png","14.2464","streamlines_scivis_spiral_1_1024_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral","1","1024","9.2558","streamlines_ao_spiral_1_1024_NA_1_NA.png","4.0401","streamlines_ao_spiral_1_1024_NA_5_NA.png","2.8254","streamlines_pathtracer_spiral_1_1024_NA_NA_10.png","3.1579","streamlines_pathtracer_spiral_1_1024_NA_NA_5.png","8.9529","streamlines_scivis_spiral_1_1024_false_1_NA.png","3.8824","streamlines_scivis_spiral_1_1024_false_5_NA.png","6.9364","streamlines_scivis_spiral_1_1024_true_1_NA.png","3.3546","streamlines_scivis_spiral_1_1024_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral","1","1024","8.4352","streamlines_ao_spiral_1_1024_NA_1_NA.png","3.5969","streamlines_ao_spiral_1_1024_NA_5_NA.png","1.9340","streamlines_pathtracer_spiral_1_1024_NA_NA_10.png","2.7227","streamlines_pathtracer_spiral_1_1024_NA_NA_5.png","8.3061","streamlines_scivis_spiral_1_1024_false_1_NA.png","3.6245","streamlines_scivis_spiral_1_1024_false_5_NA.png","6.4279","streamlines_scivis_spiral_1_1024_true_1_NA.png","3.0627","streamlines_scivis_spiral_1_1024_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral","1","1024","26.5326","streamlines_ao_spiral_1_1024_NA_1_NA.png","11.1362","streamlines_ao_spiral_1_1024_NA_5_NA.png","7.7671","streamlines_pathtracer_spiral_1_1024_NA_NA_10.png","8.5663","streamlines_pathtracer_spiral_1_1024_NA_NA_5.png","25.3305","streamlines_scivis_spiral_1_1024_false_1_NA.png","10.7647","streamlines_scivis_spiral_1_1024_false_5_NA.png","19.0973","streamlines_scivis_spiral_1_1024_true_1_NA.png","9.8726","streamlines_scivis_spiral_1_1024_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral","1","2048","3.8005","streamlines_ao_spiral_1_2048_NA_1_NA.png","1.6484","streamlines_ao_spiral_1_2048_NA_5_NA.png","1.1505","streamlines_pathtracer_spiral_1_2048_NA_NA_10.png","1.2667","streamlines_pathtracer_spiral_1_2048_NA_NA_5.png","3.6763","streamlines_scivis_spiral_1_2048_false_1_NA.png","1.5156","streamlines_scivis_spiral_1_2048_false_5_NA.png","2.8288","streamlines_scivis_spiral_1_2048_true_1_NA.png","1.3646","streamlines_scivis_spiral_1_2048_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral","1","2048","9.6437","streamlines_ao_spiral_1_2048_NA_1_NA.png","4.3632","streamlines_ao_spiral_1_2048_NA_5_NA.png","2.9525","streamlines_pathtracer_spiral_1_2048_NA_NA_10.png","3.2424","streamlines_pathtracer_spiral_1_2048_NA_NA_5.png","9.3305","streamlines_scivis_spiral_1_2048_false_1_NA.png","3.9520","streamlines_scivis_spiral_1_2048_false_5_NA.png","7.3111","streamlines_scivis_spiral_1_2048_true_1_NA.png","3.6351","streamlines_scivis_spiral_1_2048_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral","1","2048","2.3123","streamlines_ao_spiral_1_2048_NA_1_NA.png","1.0347","streamlines_ao_spiral_1_2048_NA_5_NA.png","0.7221","streamlines_pathtracer_spiral_1_2048_NA_NA_10.png","0.7928","streamlines_pathtracer_spiral_1_2048_NA_NA_5.png","2.2405","streamlines_scivis_spiral_1_2048_false_1_NA.png","0.9781","streamlines_scivis_spiral_1_2048_false_5_NA.png","1.7280","streamlines_scivis_spiral_1_2048_true_1_NA.png","0.8334","streamlines_scivis_spiral_1_2048_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral","1","2048","2.0341","streamlines_ao_spiral_1_2048_NA_1_NA.png","0.9507","streamlines_ao_spiral_1_2048_NA_5_NA.png","0.6402","streamlines_pathtracer_spiral_1_2048_NA_NA_10.png","0.6784","streamlines_pathtracer_spiral_1_2048_NA_NA_5.png","1.9274","streamlines_scivis_spiral_1_2048_false_1_NA.png","0.6086","streamlines_scivis_spiral_1_2048_false_5_NA.png","1.7051","streamlines_scivis_spiral_1_2048_true_1_NA.png","0.6487","streamlines_scivis_spiral_1_2048_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral","1","2048","6.4031","streamlines_ao_spiral_1_2048_NA_1_NA.png","2.9320","streamlines_ao_spiral_1_2048_NA_5_NA.png","2.0299","streamlines_pathtracer_spiral_1_2048_NA_NA_10.png","2.2042","streamlines_pathtracer_spiral_1_2048_NA_NA_5.png","6.3763","streamlines_scivis_spiral_1_2048_false_1_NA.png","2.7679","streamlines_scivis_spiral_1_2048_false_5_NA.png","4.9419","streamlines_scivis_spiral_1_2048_true_1_NA.png","2.4906","streamlines_scivis_spiral_1_2048_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral","1","512","58.9331","streamlines_ao_spiral_1_512_NA_1_NA.png","25.6956","streamlines_ao_spiral_1_512_NA_5_NA.png","17.6023","streamlines_pathtracer_spiral_1_512_NA_NA_10.png","19.4490","streamlines_pathtracer_spiral_1_512_NA_NA_5.png","56.8037","streamlines_scivis_spiral_1_512_false_1_NA.png","23.3347","streamlines_scivis_spiral_1_512_false_5_NA.png","43.6062","streamlines_scivis_spiral_1_512_true_1_NA.png","21.0568","streamlines_scivis_spiral_1_512_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral","1","512","143.6301","streamlines_ao_spiral_1_512_NA_1_NA.png","66.4439","streamlines_ao_spiral_1_512_NA_5_NA.png","44.1057","streamlines_pathtracer_spiral_1_512_NA_NA_10.png","48.3973","streamlines_pathtracer_spiral_1_512_NA_NA_5.png","138.8710","streamlines_scivis_spiral_1_512_false_1_NA.png","61.3546","streamlines_scivis_spiral_1_512_false_5_NA.png","109.8129","streamlines_scivis_spiral_1_512_true_1_NA.png","54.8968","streamlines_scivis_spiral_1_512_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral","1","512","35.6687","streamlines_ao_spiral_1_512_NA_1_NA.png","15.2690","streamlines_ao_spiral_1_512_NA_5_NA.png","10.9498","streamlines_pathtracer_spiral_1_512_NA_NA_10.png","11.8971","streamlines_pathtracer_spiral_1_512_NA_NA_5.png","35.2766","streamlines_scivis_spiral_1_512_false_1_NA.png","15.1955","streamlines_scivis_spiral_1_512_false_5_NA.png","27.2581","streamlines_scivis_spiral_1_512_true_1_NA.png","13.3507","streamlines_scivis_spiral_1_512_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral","1","512","33.4900","streamlines_ao_spiral_1_512_NA_1_NA.png","14.0072","streamlines_ao_spiral_1_512_NA_5_NA.png","9.7667","streamlines_pathtracer_spiral_1_512_NA_NA_10.png","11.5871","streamlines_pathtracer_spiral_1_512_NA_NA_5.png","29.9026","streamlines_scivis_spiral_1_512_false_1_NA.png","13.5634","streamlines_scivis_spiral_1_512_false_5_NA.png","26.2963","streamlines_scivis_spiral_1_512_true_1_NA.png","12.7972","streamlines_scivis_spiral_1_512_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral","1","512","94.4350","streamlines_ao_spiral_1_512_NA_1_NA.png","45.7810","streamlines_ao_spiral_1_512_NA_5_NA.png","29.9378","streamlines_pathtracer_spiral_1_512_NA_NA_10.png","32.9758","streamlines_pathtracer_spiral_1_512_NA_NA_5.png","96.8110","streamlines_scivis_spiral_1_512_false_1_NA.png","42.8024","streamlines_scivis_spiral_1_512_false_5_NA.png","72.7929","streamlines_scivis_spiral_1_512_true_1_NA.png","38.5431","streamlines_scivis_spiral_1_512_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral","2","1024","15.5486","streamlines_ao_spiral_2_1024_NA_1_NA.png","6.8014","streamlines_ao_spiral_2_1024_NA_5_NA.png","5.1892","streamlines_pathtracer_spiral_2_1024_NA_NA_10.png","5.5487","streamlines_pathtracer_spiral_2_1024_NA_NA_5.png","14.9418","streamlines_scivis_spiral_2_1024_false_1_NA.png","6.3909","streamlines_scivis_spiral_2_1024_false_5_NA.png","11.6395","streamlines_scivis_spiral_2_1024_true_1_NA.png","5.6844","streamlines_scivis_spiral_2_1024_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral","2","1024","38.6834","streamlines_ao_spiral_2_1024_NA_1_NA.png","17.9063","streamlines_ao_spiral_2_1024_NA_5_NA.png","13.1233","streamlines_pathtracer_spiral_2_1024_NA_NA_10.png","14.1374","streamlines_pathtracer_spiral_2_1024_NA_NA_5.png","37.6922","streamlines_scivis_spiral_2_1024_false_1_NA.png","16.8159","streamlines_scivis_spiral_2_1024_false_5_NA.png","29.7363","streamlines_scivis_spiral_2_1024_true_1_NA.png","14.9810","streamlines_scivis_spiral_2_1024_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral","2","1024","9.5090","streamlines_ao_spiral_2_1024_NA_1_NA.png","4.1927","streamlines_ao_spiral_2_1024_NA_5_NA.png","3.3040","streamlines_pathtracer_spiral_2_1024_NA_NA_10.png","3.4909","streamlines_pathtracer_spiral_2_1024_NA_NA_5.png","9.3916","streamlines_scivis_spiral_2_1024_false_1_NA.png","3.9518","streamlines_scivis_spiral_2_1024_false_5_NA.png","7.3446","streamlines_scivis_spiral_2_1024_true_1_NA.png","3.5231","streamlines_scivis_spiral_2_1024_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral","2","1024","9.2236","streamlines_ao_spiral_2_1024_NA_1_NA.png","4.1063","streamlines_ao_spiral_2_1024_NA_5_NA.png","3.0756","streamlines_pathtracer_spiral_2_1024_NA_NA_10.png","2.8775","streamlines_pathtracer_spiral_2_1024_NA_NA_5.png","7.6079","streamlines_scivis_spiral_2_1024_false_1_NA.png","3.4823","streamlines_scivis_spiral_2_1024_false_5_NA.png","6.4160","streamlines_scivis_spiral_2_1024_true_1_NA.png","3.0997","streamlines_scivis_spiral_2_1024_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral","2","1024","27.0283","streamlines_ao_spiral_2_1024_NA_1_NA.png","12.3181","streamlines_ao_spiral_2_1024_NA_5_NA.png","8.8562","streamlines_pathtracer_spiral_2_1024_NA_NA_10.png","9.4539","streamlines_pathtracer_spiral_2_1024_NA_NA_5.png","24.0779","streamlines_scivis_spiral_2_1024_false_1_NA.png","11.3450","streamlines_scivis_spiral_2_1024_false_5_NA.png","19.8095","streamlines_scivis_spiral_2_1024_true_1_NA.png","10.0803","streamlines_scivis_spiral_2_1024_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral","2","2048","3.9161","streamlines_ao_spiral_2_2048_NA_1_NA.png","1.7218","streamlines_ao_spiral_2_2048_NA_5_NA.png","1.3160","streamlines_pathtracer_spiral_2_2048_NA_NA_10.png","1.4102","streamlines_pathtracer_spiral_2_2048_NA_NA_5.png","3.8062","streamlines_scivis_spiral_2_2048_false_1_NA.png","1.6140","streamlines_scivis_spiral_2_2048_false_5_NA.png","2.9329","streamlines_scivis_spiral_2_2048_true_1_NA.png","1.4377","streamlines_scivis_spiral_2_2048_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral","2","2048","9.9195","streamlines_ao_spiral_2_2048_NA_1_NA.png","4.5505","streamlines_ao_spiral_2_2048_NA_5_NA.png","3.3189","streamlines_pathtracer_spiral_2_2048_NA_NA_10.png","3.6115","streamlines_pathtracer_spiral_2_2048_NA_NA_5.png","9.6051","streamlines_scivis_spiral_2_2048_false_1_NA.png","4.2643","streamlines_scivis_spiral_2_2048_false_5_NA.png","7.6038","streamlines_scivis_spiral_2_2048_true_1_NA.png","3.8223","streamlines_scivis_spiral_2_2048_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral","2","2048","2.4293","streamlines_ao_spiral_2_2048_NA_1_NA.png","1.0680","streamlines_ao_spiral_2_2048_NA_5_NA.png","0.8216","streamlines_pathtracer_spiral_2_2048_NA_NA_10.png","0.8463","streamlines_pathtracer_spiral_2_2048_NA_NA_5.png","2.3368","streamlines_scivis_spiral_2_2048_false_1_NA.png","1.0324","streamlines_scivis_spiral_2_2048_false_5_NA.png","1.8717","streamlines_scivis_spiral_2_2048_true_1_NA.png","0.9184","streamlines_scivis_spiral_2_2048_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral","2","2048","2.3467","streamlines_ao_spiral_2_2048_NA_1_NA.png","0.9661","streamlines_ao_spiral_2_2048_NA_5_NA.png","0.5488","streamlines_pathtracer_spiral_2_2048_NA_NA_10.png","0.7267","streamlines_pathtracer_spiral_2_2048_NA_NA_5.png","1.8237","streamlines_scivis_spiral_2_2048_false_1_NA.png","0.9261","streamlines_scivis_spiral_2_2048_false_5_NA.png","1.5470","streamlines_scivis_spiral_2_2048_true_1_NA.png","0.8045","streamlines_scivis_spiral_2_2048_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral","2","2048","6.7370","streamlines_ao_spiral_2_2048_NA_1_NA.png","3.0673","streamlines_ao_spiral_2_2048_NA_5_NA.png","2.2958","streamlines_pathtracer_spiral_2_2048_NA_NA_10.png","2.4794","streamlines_pathtracer_spiral_2_2048_NA_NA_5.png","6.4743","streamlines_scivis_spiral_2_2048_false_1_NA.png","2.9292","streamlines_scivis_spiral_2_2048_false_5_NA.png","5.2147","streamlines_scivis_spiral_2_2048_true_1_NA.png","2.5551","streamlines_scivis_spiral_2_2048_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral","2","512","60.4131","streamlines_ao_spiral_2_512_NA_1_NA.png","26.6802","streamlines_ao_spiral_2_512_NA_5_NA.png","20.1011","streamlines_pathtracer_spiral_2_512_NA_NA_10.png","21.6506","streamlines_pathtracer_spiral_2_512_NA_NA_5.png","58.5672","streamlines_scivis_spiral_2_512_false_1_NA.png","25.0948","streamlines_scivis_spiral_2_512_false_5_NA.png","45.2409","streamlines_scivis_spiral_2_512_true_1_NA.png","22.3094","streamlines_scivis_spiral_2_512_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral","2","512","147.9809","streamlines_ao_spiral_2_512_NA_1_NA.png","69.0236","streamlines_ao_spiral_2_512_NA_5_NA.png","49.7396","streamlines_pathtracer_spiral_2_512_NA_NA_10.png","53.9517","streamlines_pathtracer_spiral_2_512_NA_NA_5.png","142.7686","streamlines_scivis_spiral_2_512_false_1_NA.png","64.6133","streamlines_scivis_spiral_2_512_false_5_NA.png","113.4785","streamlines_scivis_spiral_2_512_true_1_NA.png","57.6193","streamlines_scivis_spiral_2_512_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral","2","512","37.0510","streamlines_ao_spiral_2_512_NA_1_NA.png","16.7844","streamlines_ao_spiral_2_512_NA_5_NA.png","12.7039","streamlines_pathtracer_spiral_2_512_NA_NA_10.png","13.7943","streamlines_pathtracer_spiral_2_512_NA_NA_5.png","36.1758","streamlines_scivis_spiral_2_512_false_1_NA.png","16.2031","streamlines_scivis_spiral_2_512_false_5_NA.png","28.7115","streamlines_scivis_spiral_2_512_true_1_NA.png","14.4063","streamlines_scivis_spiral_2_512_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral","2","512","31.3853","streamlines_ao_spiral_2_512_NA_1_NA.png","15.2106","streamlines_ao_spiral_2_512_NA_5_NA.png","11.9668","streamlines_pathtracer_spiral_2_512_NA_NA_10.png","11.5347","streamlines_pathtracer_spiral_2_512_NA_NA_5.png","24.6866","streamlines_scivis_spiral_2_512_false_1_NA.png","13.0169","streamlines_scivis_spiral_2_512_false_5_NA.png","25.2294","streamlines_scivis_spiral_2_512_true_1_NA.png","12.5431","streamlines_scivis_spiral_2_512_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral","2","512","102.8560","streamlines_ao_spiral_2_512_NA_1_NA.png","47.7179","streamlines_ao_spiral_2_512_NA_5_NA.png","34.5268","streamlines_pathtracer_spiral_2_512_NA_NA_10.png","36.6338","streamlines_pathtracer_spiral_2_512_NA_NA_5.png","97.0224","streamlines_scivis_spiral_2_512_false_1_NA.png","44.8724","streamlines_scivis_spiral_2_512_false_5_NA.png","77.3545","streamlines_scivis_spiral_2_512_true_1_NA.png","40.4205","streamlines_scivis_spiral_2_512_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral","3","1024","15.4716","streamlines_ao_spiral_3_1024_NA_1_NA.png","6.6382","streamlines_ao_spiral_3_1024_NA_5_NA.png","5.2238","streamlines_pathtracer_spiral_3_1024_NA_NA_10.png","5.5255","streamlines_pathtracer_spiral_3_1024_NA_NA_5.png","14.9295","streamlines_scivis_spiral_3_1024_false_1_NA.png","6.2361","streamlines_scivis_spiral_3_1024_false_5_NA.png","11.4660","streamlines_scivis_spiral_3_1024_true_1_NA.png","5.4470","streamlines_scivis_spiral_3_1024_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral","3","1024","38.4007","streamlines_ao_spiral_3_1024_NA_1_NA.png","17.5082","streamlines_ao_spiral_3_1024_NA_5_NA.png","13.2289","streamlines_pathtracer_spiral_3_1024_NA_NA_10.png","14.0536","streamlines_pathtracer_spiral_3_1024_NA_NA_5.png","37.2502","streamlines_scivis_spiral_3_1024_false_1_NA.png","16.3520","streamlines_scivis_spiral_3_1024_false_5_NA.png","29.1578","streamlines_scivis_spiral_3_1024_true_1_NA.png","14.6249","streamlines_scivis_spiral_3_1024_true_5_NA.png"
