"ae","dataset","camera_path","camera_step","pos_x","pos_y","view_x","view_y"
"1","vdb-volume","spiral-zoom","969","-0.125068","-0.021057","0.029014","0.005138"
"1","vdb-volume","spiral-zoom","970","-0.124211","-0.020693","0.028908","0.005059"
"1","vdb-volume","spiral-zoom","971","-0.123336","-0.020349","0.028799","0.004983"
"1","vdb-volume","spiral-zoom","972","-0.122445","-0.020025","0.028687","0.004911"
"1","vdb-volume","spiral-zoom","973","-0.121537","-0.019722","0.028572","0.004841"
"1","vdb-volume","spiral-zoom","974","-0.120613","-0.019439","0.028455","0.004775"
"1","vdb-volume","spiral-zoom","975","-0.119673","-0.019177","0.028334","0.004711"
"1","vdb-volume","spiral-zoom","976","-0.118717","-0.018935","0.028211","0.004651"
"1","vdb-volume","spiral-zoom","977","-0.117744","-0.018713","0.028084","0.004593"
"1","vdb-volume","spiral-zoom","978","-0.116756","-0.018511","0.027955","0.004539"
"1","vdb-volume","spiral-zoom","979","-0.115752","-0.018329","0.027823","0.004488"
"1","vdb-volume","spiral-zoom","980","-0.114732","-0.018168","0.027688","0.00444"
"1","vdb-volume","spiral-zoom","981","-0.113696","-0.018026","0.027549","0.004394"
"1","vdb-volume","spiral-zoom","982","-0.112645","-0.017904","0.027408","0.004352"
"1","vdb-volume","spiral-zoom","983","-0.111578","-0.017802","0.027264","0.004313"
"1","vdb-volume","spiral-zoom","984","-0.110495","-0.017719","0.027117","0.004278"
"1","vdb-volume","spiral-zoom","985","-0.109397","-0.017656","0.026967","0.004245"
"1","vdb-volume","spiral-zoom","986","-0.108284","-0.017613","0.026813","0.004215"
"1","vdb-volume","spiral-zoom","987","-0.107155","-0.017589","0.026657","0.004188"
"1","vdb-volume","spiral-zoom","988","-0.106011","-0.017584","0.026497","0.004164"
"1","vdb-volume","spiral-zoom","989","-0.104852","-0.017598","0.026335","0.004144"
"1","vdb-volume","spiral-zoom","990","-0.103678","-0.017632","0.026169","0.004126"
"1","vdb-volume","spiral-zoom","991","-0.10249","-0.017684","0.026001","0.004112"
"1","vdb-volume","spiral-zoom","992","-0.101286","-0.017755","0.025829","0.0041"
"1","vdb-volume","spiral-zoom","993","-0.100068","-0.017845","0.025654","0.004092"
"1","vdb-volume","spiral-zoom","994","-0.098836","-0.017953","0.025476","0.004086"
"1","vdb-volume","spiral-zoom","995","-0.097589","-0.01808","0.025295","0.004084"
"1","vdb-volume","spiral-zoom","996","-0.096327","-0.018224","0.025111","0.004084"
"1","vdb-volume","spiral-zoom","997","-0.095052","-0.018388","0.024923","0.004088"
"1","vdb-volume","spiral-zoom","998","-0.093762","-0.018569","0.024732","0.004094"
"1","vdb-volume","spiral-zoom","999","-0.092458","-0.018767","0.024538","0.004104"
"1","vdb-volume","spiral-zoom","1000","-0.09114","-0.018983","0.024341","0.004116"
